water_system.PWSID,water_system.PWS_NAME,water_system.NPM_CANDIDATE,water_system.PRIMACY_AGENCY_CODE,water_system.EPA_REGION,water_system.SEASON_BEGIN_DATE,water_system.SEASON_END_DATE,water_system.PWS_ACTIVITY_CODE,water_system.PWS_DEACTIVATION_DATE,water_system.PWS_TYPE_CODE,water_system.DBPR_SCHEDULE_CAT_CODE,water_system.CDS_ID,water_system.GW_SW_CODE,water_system.LT2_SCHEDULE_CAT_CODE,water_system.OWNER_TYPE_CODE,water_system.POPULATION_SERVED_COUNT,water_system.POP_CAT_2_CODE,water_system.POP_CAT_3_CODE,water_system.POP_CAT_4_CODE,water_system.POP_CAT_5_CODE,water_system.POP_CAT_11_CODE,water_system.PRIMACY_TYPE,water_system.PRIMARY_SOURCE_CODE,water_system.IS_GRANT_ELIGIBLE_IND,water_system.IS_WHOLESALER_IND,water_system.IS_SCHOOL_OR_DAYCARE_IND,water_system.SERVICE_CONNECTIONS_COUNT,water_system.SUBMISSION_STATUS_CODE,water_system.ORG_NAME,water_system.ADMIN_NAME,water_system.EMAIL_ADDR,water_system.PHONE_NUMBER,water_system.PHONE_EXT_NUMBER,water_system.FAX_NUMBER,water_system.ALT_PHONE_NUMBER,water_system.ADDRESS_LINE1,water_system.ADDRESS_LINE2,water_system.CITY_NAME,water_system.ZIP_CODE,water_system.COUNTRY_CODE,water_system.STATE_CODE,water_system.SOURCE_WATER_PROTECTION_CODE,water_system.SOURCE_PROTECTION_BEGIN_DATE,water_system.OUTSTANDING_PERFORMER,water_system.OUTSTANDING_PERFORM_BEGIN_DATE,water_system.CITIES_SERVED,water_system.COUNTIES_SERVED,
"NH1487010","CAMP GLEN BROOK","Y","NH","01","02-01","11-30","A","","TNCWS","","","GW","","P","120","1","1","1","1","2","State","GW","Y","N","N","14","Y","WALDORF SCHOOL OF GARDEN CITY","GRANT BUTLER","","","","","","35 GLEN BROOK RD","","MARLBOROUGH","03455","US","NH","","","","","MARLBOROUGH","Cheshire"
"NH1507010","DOLLY COPP CAMPGROUND","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","F","600","1","1","1","2","3","State","GW","Y","N","N","99","Y","PRO SPORT INC","KENT TOWER","","","","","","105 FLETCHER FARM RD","","ALEXANDRIA","03222","US","NH","","","","","MARTINS LOCATION","Coos"
"NH1507030","BARNES FIELD CAMPGROUND","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","F","25","1","1","1","1","1","State","GW","Y","N","N","1","Y","PRO SPORT INC","KENT TOWER","","","","","","105 FLETCHER FARM RD","","ALEXANDRIA","03222","US","NH","","","","","MARTINS LOCATION","Coos"
"NH1518010","PICKITY PLACE","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","60","1","1","1","1","1","State","GW","Y","N","N","1","Y","GRIMES FAMILY PROPERTIES OF MASON LLC","KEITH GRIMES","","","","","","PO BOX 544","","GREENVILLE","03048","US","NH","","","","","MASON","Hillsborough"
"NH1518020","PARKERS MAPLE BARN/SUGAR HOUSE","Y","NH","01","02-01","12-31","A","","TNCWS","","","GW","","P","300","1","1","1","1","2","State","GW","Y","N","N","2","Y","","RONALD ROBERTS","","","","","","1316 BROOKLINE RD","","MASON","03048","US","NH","","","","","MASON","Hillsborough"
"NH1521010","MEREDITH WATER DEPT","Y","NH","01","","","A","","CWS","","","SW","","L","2885","1","1","1","2","4","State","SW","Y","N","N","1106","Y","TOWN OF MEREDITH","PHILLIP WARREN JR","","","","","","41 MAIN ST","","MEREDITH","03253","US","NH","","","","","MEREDITH","Belknap"
"NH1522040","SANDS OF BROOKHURST","Y","NH","01","","","A","","CWS","","","GW","","P","80","1","1","1","1","1","State","GW","Y","N","N","26","Y","GILFORD WELL CO INC","NORMAN HARRIS III","","","","","","1440 LAKE SHORE RD","","GILFORD","03249","US","NH","","","","","MEREDITH","Belknap"
"NH1522050","LAKE SHORE BEACH WATER GROUP","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","30","1","1","1","1","1","State","GW","Y","N","N","12","Y","LAKE SHORE BEACH WATER GROUP","JAMES GARVEY","","","","","","12A GATES LN","","WAKEFIELD","01880","US","MA","","","","","MEREDITH","Belknap"
"NH1047010","WAKEDA CAMPGROUND","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","350","1","1","1","1","2","State","GW","Y","N","N","348","Y","WAKEDA CAMPGROUND LLC","JANET HAMBLETON","","","","","","294 EXETER RD","","HAMPTON FALLS","03844","US","NH","","","","","HAMPTON FALLS","Rockingham"
"NH1048040","HAMPTON FALLS MOTOR INN","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","90","1","1","1","1","1","State","GW","Y","N","N","1","Y","PETHANIA II LLC","ISMAIL PETHANIA","","","","","","11 LAFAYETTE RD","","HAMPTON FALLS","03844","US","NH","","","","","HAMPTON FALLS","Rockingham"
"NH1048110","HAMPTON FALLS VILLAGE MARKET","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","70","1","1","1","1","1","State","GW","Y","N","N","2","Y","POSQ REALTY TRUST","WILLIAM SAVAGE","","","","","","PO BOX 672","","HAMPTON FALLS","03844","US","NH","","","","","HAMPTON FALLS","Rockingham"
"NH1048120","153 LAFAYETTE RD WATER SYSTEM","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","30","1","1","1","1","1","State","GW","Y","N","N","4","Y","HAMPTON FALLS OFFICE CONDOMINIUM ASSN","PAUL NICHOLS","","","","","","153 LAFAYETTE RD  UT 8A","","HAMPTON FALLS","03844","US","NH","","","","","HAMPTON FALLS","Rockingham"
"NH1289010","PRESCOTT FARM ENVIRON ED CTR","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","Y","1","Y","PRESCOTT CONSERVANCY INC","JUDE HAMEL","","","","","","928 WHITE OAKS RD","","LACONIA","03246","US","NH","","","","","LACONIA","Belknap"
"NH1291010","LANCASTER WATER DEPT","Y","NH","01","","","A","","CWS","","","SW","","L","2450","1","1","1","2","4","State","SW","Y","N","N","975","Y","TOWN OF LANCASTER","EDWARD SAMSON","","","","","","25 MAIN ST","","LANCASTER","03584","US","NH","","","","","LANCASTER","Coos"
"NH1296010","EASTER SEALS YOUTH RESDNCE SVS","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","48","1","1","1","1","1","State","GW","Y","N","Y","1","Y","EASTER SEALS","GRETCHEN COOK","","","","","","525 PROSPECT ST","PO BOX 311","LANCASTER","03584","US","NH","","","","","LANCASTER","Coos"
"NH1297010","ROGERS CAMPGROUND","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","200","1","1","1","1","2","State","GW","Y","N","N","521","Y","INTERLAKES PROPERTIES NORTH LLC","CROSBY PECK","","","","","","10 ROGERS CAMPGROUND RD","","LANCASTER","03584","US","NH","","","","","LANCASTER","Coos"
"NH1297020","MOUNTAIN LAKE CAMPGROUND","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","300","1","1","1","1","2","State","GW","Y","N","N","97","Y","DAMICO ASSOCIATES LLC","ROBERT CUMMINGS","","","","","","PO BOX 475","","LANCASTER","03584","US","NH","","","","","LANCASTER","Coos"
"NH1298030","CABOT INN MOTEL","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","63","1","1","1","1","1","State","GW","Y","N","N","1","Y","BRIGHT HOSPITALITY LLC","DIPAK PATEL","","","","","","104 PRINCETON AVE","","WALTHAM","02451","US","MA","","","","","LANCASTER","Coos"
"NH1298040","CABOT INN AND SUITES","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","190","1","1","1","1","2","State","GW","Y","N","N","55","Y","BRIGHT HOSPITALITY LLC","DIPAK PATEL","","","","","","104 PRINCETON AVE","","WALTHAM","02451","US","MA","","","","","LANCASTER","Coos"
"NH1315010","FALL MOUNTAIN REGIONAL HS","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","L","850","1","1","1","2","3","State","GW","Y","N","Y","5","Y","FALL MOUNTAIN REGIONAL SCHOOL DIST","WILLIAM BOTTING","","","","","","FACILITIES DEPT","PO BOX 440","ALSTEAD","03602","US","NH","","","","","LANGDON","Sullivan"
"NH0027010","HUTTOPIA WHITE MOUNTAINS","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","300","1","1","1","1","2","State","GW","Y","N","N","150","Y","HUTTOPIA","FRED PY","","","","","","57 PINE KNOLL RD","","ALBANY","03818","US","NH","","","","","ALBANY","Carroll"
"NH0043040","CATAMOUNT HILL","Y","NH","01","","","A","","CWS","","","GW","","P","383","1","1","1","1","2","State","GW","Y","N","N","153","Y","CATAMOUNT HILL COOP","KATHERINE LAVIGNE","","","","","","6 MONROE AVE","","ALLENSTOWN","03275","US","NH","","","","","ALLENSTOWN","Merrimack"
"NH0047010","BEAR BROOK ST PK/BEAVER POND","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","S","350","1","1","1","1","2","State","GW","Y","N","N","19","Y","STATE OF NH DNCR/DIV PARKS AND REC","CLARE JOYCE","","","","","","12 PODUNK RD","","ALLENSTOWN","03275","US","NH","","","","","DEERFIELD","Rockingham"
"NH0382010","ROSEBROOK WATER","Y","NH","01","","","A","","CWS","","","GW","","P","1020","1","1","1","2","4","State","GW","Y","N","N","408","Y","NEW ENGLAND SERVICE CO","PHILIP  SAUSVILLE","","","","","","32 ARTISAN CT  UT 2","","GILFORD","03249","US","NH","","","","","CARROLL","Coos"
"NH0328040","STATELINE CONVENIENCE MART","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","N","4","Y","SKILLINGS AND SONS INC","SHAWN GREENAWAY","","","","","","9 COLUMBIA DR","","AMHERST","03031","US","NH","","","","","BROOKLINE","Hillsborough"
"NH0342060","BECKET HOUSE AT CAMPTON","Y","NH","01","","","A","","CWS","","","GW","","P","32","1","1","1","1","1","State","GW","Y","N","N","1","Y","BECKET FAMILY OF SERVICES","LACY HUNT","","","","","","PO BOX 1317","","CAMPTON","03223","US","NH","","","","","CAMPTON","Grafton"
"NH0346030","USFS WMNF ADMINISTRATIVE CMPLX","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","F","110","1","1","1","1","2","State","GW","Y","N","N","3","Y","WHITE MOUNTAIN NATIONAL FOREST","RICARDO RIVERA","","","","","","71 WHITE MOUNTAIN DR","","CAMPTON","03223","US","NH","","","","","CAMPTON","Grafton"
"NH0354010","CARDIGAN MOUNTAIN SCH","Y","NH","01","","","A","","CWS","","","GW","","P","300","1","1","1","1","2","State","GW","Y","N","N","23","Y","CARDIGAN MOUNTAIN SCHOOL","STEPHEN MUSZYNSKI","","","","","","62 ALUMNI DR","","CANAAN","03741","US","NH","","","","","CANAAN","Grafton"
"NH1045040","HERONFIELD ACADEMY","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","114","1","1","1","1","2","State","GW","Y","N","Y","2","Y","HERONFIELD ACADEMY","BETSY KELLY","","","","","","356 EXETER RD","","HAMPTON FALLS","03844","US","NH","","","","","HAMPTON FALLS","Rockingham"
"NH1168090","HOLDERNESS IRVING MAINWAY","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","150","1","1","1","1","2","State","GW","Y","N","N","1","Y","IRVING OIL PROPERTIES NH CORP","KEVIN GUAY","","","","","","190 COMMERCE WAY","","PORTSMOUTH","03801","US","NH","","","","","HOLDERNESS","Grafton"
"NH0975020","GREENFIELD ELEMENTARY SCH","Y","NH","01","08-31","06-30","A","","NTNCWS","","","GW","","L","109","1","1","1","1","2","State","GW","Y","N","Y","1","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","GREENFIELD","Hillsborough"
"NH1031010","HAMPSTEAD AREA WATER","Y","NH","01","","","A","","CWS","","","GW","","P","6131","1","2","1","3","5","State","GW","Y","N","N","2495","Y","HAMPSTEAD AREA WATER CO","HANNAH LLOYD","","","","","","54 SAWYER AVE","","ATKINSON","03811","US","NH","","","","","HAMPSTEAD","Rockingham"
"NH1034010","HAMPSTEAD HOSPITAL","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","200","1","1","1","1","2","State","GW","Y","N","N","1","Y","HAMPSTEAD HOSPITAL","AARON STUART","","","","","","218 EAST RD","","HAMPSTEAD","03841","US","NH","","","","","HAMPSTEAD","Rockingham"
"NH1053030","TAYLOR RIVER ESTATES","Y","NH","01","","","A","","CWS","","","GW","","P","90","1","1","1","1","1","State","GW","Y","N","N","36","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","HAMPTON","Rockingham"
"NH1084010","ALDWORTH MANOR","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","212","1","1","1","1","2","State","GW","Y","N","N","4","Y","ALDWORTH-LONG ESTATE LLC","ROGER SHANE LONG","","","","","","191 ALDWORTH MANOR RD","","HARRISVILLE","03450","US","NH","","","","","HARRISVILLE","Cheshire"
"NH1126030","HHP","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","70","1","1","1","1","1","State","GW","Y","N","N","3","Y","HHP INC","JOSEPH CARRIER","","","","","","PO BOX 489","","HENNIKER","03242","US","NH","","","","","HENNIKER","Merrimack"
"NH1127010","KEYSER POND CAMPGROUND","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","300","1","1","1","1","2","State","GW","Y","N","N","131","Y","LEONARD 5 INC","ERIC/JENNIFER LEONARD","","","","","","DBA KEYSER POND CAMPGROUND","1739 OLD CONCORD RD","HENNIKER","03242","US","NH","","","","","HENNIKER","Merrimack"
"NH1172020","RUNNELLS LANDING","Y","NH","01","","","A","","CWS","","","GW","","P","74","1","1","1","1","1","State","GW","Y","N","N","49","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","HOLLIS","Hillsborough"
"NH1176010","HOLLIS VILLAGE MARKET PLACE","Y","NH","01","","","A","","CWS","","","GW","","P","36","1","1","1","1","1","State","GW","Y","N","N","24","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","HOLLIS","Hillsborough"
"NH1176080","PURITAN PRESS","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","80","1","1","1","1","1","State","GW","Y","N","N","1","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","HOLLIS","Hillsborough"
"NH1177040","SILVER LAKE STATE PARK","Y","NH","01","05-01","09-30","A","","TNCWS","","","GW","","S","250","1","1","1","1","2","State","GW","Y","N","N","10","Y","NHDNCR PARKS AND REC","TARA BLANEY","","","","","","12 PODUNK RD","","ALLENSTOWN","03275","US","NH","","","","","HOLLIS","Hillsborough"
"NH1182040","PEU/SMYTHE WOODS","Y","NH","01","","","A","","CWS","","","SW","","P","160","1","1","1","1","2","State","SWP","Y","N","N","64","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","HOOKSETT","Merrimack"
"NH1182050","PEU/WESCO UTILITIES","Y","NH","01","","","A","","CWS","","","GW","","P","195","1","1","1","1","2","State","GWP","Y","N","N","78","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","HOOKSETT","Merrimack"
"NH1197030","ELM BROOK PARK","Y","NH","01","05-01","09-30","A","","TNCWS","","","GW","","F","500","1","1","1","1","2","State","GW","Y","N","N","7","Y","US ARMY CORPS OF ENGINEERS","MATTHEW HACKETT","","","","","","HOPKINTON LAKE","2097 MAPLE ST","CONTOOCOOK","03229","US","NH","","","","","HOPKINTON","Merrimack"
"NH1201010","HUDSON WATER DEPT","Y","NH","01","","","A","","CWS","","","GW","","L","16500","2","2","2","4","6","State","GW","Y","N","N","6500","Y","WHITEWATER INC","ADAM BERTRAND","","","","","","4 CANDY LN","","HUDSON","03051","US","NH","","","","","HUDSON","Hillsborough"
"NH1203010","HUDSON MOBILE HOME ESTS","Y","NH","01","","","A","","CWS","","","GW","","P","220","1","1","1","1","2","State","GW","Y","N","N","95","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","HUDSON","Hillsborough"
"NH2567090","WENTWORTH STATE PARK","Y","NH","01","05-01","09-30","A","","TNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","N","1","Y","STATE OF NH DNCR","ARTHUR  CHARBONNEAU","","","","","","PO BOX 41","","WEST OSSIPEE","03890","US","NH","","","","","WOLFEBORO","Carroll"
"NH0489010","COLEBROOK REST AREA","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","S","200","1","1","1","1","2","State","GW","Y","N","N","3","Y","NHDBEA","LARRY LENDERMAN","","","","","","1 EAGLE SQ STE 100","","CONCORD","03301","US","NH","","","","","COLEBROOK","Coos"
"NH1277120","MILL BROOK RV PARK","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","230","1","1","1","1","2","State","GW","Y","N","N","92","Y","MILL BROOK RV RESORT LLC","LEWIS POORE JR","","","","","","118 FREEDOM HILL RD","","HAMPSTEAD","03841","US","NH","","","","","KINGSTON","Rockingham"
"NH1279030","KINGSTON VETERANS CLUB","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","40","1","1","1","1","1","State","GW","Y","N","N","1","Y","KINGSTON VETERANS CLUB INC","CLAUDIA TREMBLEY","","","","","","PO BOX 521","","KINGSTON","03848","US","NH","","","","","KINGSTON","Rockingham"
"NH1936270","FIELDSTONE INDUSTRIAL PARK","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","75","1","1","1","1","1","State","GW","Y","N","N","2","Y","PROPERTY MGMT NEW ENGLAND","KEVIN DECKER","","","","","","106 WEST BROADWAY STE 3 C","","DERRY","03038","US","NH","","","","","PLAISTOW","Rockingham"
"NH1936310","ETHAN ALLEN PLAZA","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","32","1","1","1","1","1","State","GW","Y","N","N","5","Y","CABOT HOUSE INC","LAURIE SAITTA","","","","","","10 INDUSTRIAL WAY","","AMESBURY","01913","US","MA","","","","","PLAISTOW","Rockingham"
"NH0517030","ECHO LAKE STATE PARK","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","S","150","1","1","1","1","2","State","GW","Y","N","N","3","Y","STATE OF NH DNCR","ARTHUR  CHARBONNEAU","","","","","","PO BOX 41","","WEST OSSIPEE","03890","US","NH","","","","","CONWAY","Carroll"
"NH1281010","LACONIA WATER WORKS","Y","NH","01","","","A","","CWS","","","SW","","L","16500","2","2","2","4","6","State","SW","Y","N","N","6600","Y","LACONIA WATER WORKS","BRIAN MCCALL","","","","","","PO BOX 6146","","LACONIA","03246","US","NH","","","","","LACONIA","Belknap"
"NH1332030","GREYSTONE COMMONS","Y","NH","01","","","A","","CWS","","","GW","","P","25","1","1","1","1","1","State","GW","Y","N","N","10","Y","","KAREN LONG","","","","","","16 LANGELLEY DR","","LEE","03861","US","NH","","","","","LEE","Strafford"
"NH1948040","BIG DADDY JOES","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","100","1","1","1","1","1","State","GW","Y","N","N","1","Y","BIG DADDY JOES LLC","JOSEPH CAMPBELL","","","","","","38 NH RTE 25","","PLYMOUTH","03264","US","NH","","","","","PLYMOUTH","Grafton"
"NH1948090","PLYMOUTH MOBIL","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","300","1","1","1","1","2","State","GW","Y","N","N","2","Y","HEG INC/ENERGY NORTH GROUP","BRIAN TROMBLY","","","","","","2 INTERNATIONAL WAY","","LAWRENCE","01843","US","MA","","","","","PLYMOUTH","Grafton"
"NH1361010","LISBON WATER DEPT","Y","NH","01","","","A","","CWS","","","GW","","L","1010","1","1","1","2","4","State","GW","Y","N","N","420","Y","","KRYSTLE DOW","","","","","","46 SCHOOL ST","","LISBON","03585","US","NH","","","","","LISBON","Grafton"
"NH1996010","CHESHIRE MARKET PLACE","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","200","1","1","1","1","2","State","GW","Y","N","N","7","Y","MARKET BASKET","BRIAN METIVIER","","","","","","875 EAST ST","","TEWKSBURY","01876","US","MA","","","","","RINDGE","Cheshire"
"NH1389010","LITTLETON REST AREA","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","S","800","1","1","1","2","3","State","GW","Y","N","N","3","Y","NHDBEA","LARRY LENDERMAN","","","","","","1 EAGLE SQ STE 100","","CONCORD","03301","US","NH","","","","","LITTLETON","Grafton"
"NH0022010","WILDWOOD DEV","Y","NH","01","","","A","","CWS","","","GW","","P","123","1","1","1","1","2","State","GW","Y","N","N","49","Y","LAKES REGION WATER CO INC","JUSTIN BENES","","","","","","PO BOX 389","","MOULTONBOROUGH","03254","US","NH","","","","","ALBANY","Carroll"
"NH0059010","MOLE HILL THEATRE/LEAF CHARTER","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","60","1","1","1","1","1","State","GW","Y","N","Y","2","Y","","LORY MOLESKY","","","","","","8 LINCOLN TER","","LEXINGTON","02421","US","MA","","","","","ALSTEAD","Cheshire"
"NH0688030","MGS FARMHOUSE CAFE","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","30","1","1","1","1","1","State","GW","Y","N","N","6","Y","MGS FARMHOUSE CAFE LLC","ASHLEY RIOUX","","","","","","1007 SCHOOL ST","","DUNBARTON","03046","US","NH","","","","","DUNBARTON","Merrimack"
"NH0699010","DURHAM PUBLIC WORKS","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","L","43","1","1","1","1","1","State","GW","Y","N","N","1","Y","TOWN OF DURHAM","JANICE RICHARD","","","","","","100 STONE QUARRY DR","","DURHAM","03824","US","NH","","","","","DURHAM","Strafford"
"NH1208030","EASTERN PROPANE AND OIL","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","37","1","1","1","1","1","State","GW","Y","N","N","2","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","HUDSON","Hillsborough"
"NH1227030","CAMP WA KLO","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","150","1","1","1","1","2","State","GW","Y","N","Y","22","Y","CAMP WA-KLO","TAMMY FORTUNE","","","","","","PO BOX 570","","JAFFREY","03452","US","NH","","","","","DUBLIN","Cheshire"
"NH1227100","CAMP WA KLO/DINING HALL","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","150","1","1","1","1","2","State","GW","Y","N","Y","9","Y","CAMP WA-KLO","TAMMY FORTUNE","","","","","","PO BOX 570","","JAFFREY","03452","US","NH","","","","","JAFFREY","Cheshire"
"NH1238160","OLD CORNER STORE","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","125","1","1","1","1","2","State","GW","Y","N","N","5","Y","OLD CORNER STORE","TRACEY NELSON","","","","","","764 PRESIDENTIAL HWY","","JEFFERSON","03583","US","NH","","","","","JEFFERSON","Coos"
"NH1255010","KENSINGTON ELEMENTARY SCH","Y","NH","01","09-01","06-30","A","","NTNCWS","","","GW","","L","147","1","1","1","1","2","State","GW","Y","N","Y","1","Y","KENSINGTON ELEMENTARY SCH","REBECCA RUEL","","","","","","122 AMESBURY RD","","KENSINGTON","03833","US","NH","","","","","KENSINGTON","Rockingham"
"NH1272020","ANNS LANDING","Y","NH","01","","","A","","CWS","","","GW","","P","63","1","1","1","1","1","State","GW","Y","N","N","21","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","KINGSTON","Rockingham"
"NH1272030","LAMPLIGHTER ESTATES","Y","NH","01","","","A","","CWS","","","GW","","P","140","1","1","1","1","2","State","GW","Y","N","N","56","Y","HAMPSTEAD AREA WATER CO","HANNAH LLOYD","","","","","","54 SAWYER AVE","","ATKINSON","03811","US","NH","","","","","KINGSTON","Rockingham"
"NH1272050","COOPERS GROVE","Y","NH","01","","","A","","CWS","","","GW","","P","42","1","1","1","1","1","State","GW","Y","N","N","18","Y","HAMPSTEAD AREA WATER CO","HANNAH LLOYD","","","","","","54 SAWYER AVE","","ATKINSON","03811","US","NH","","","","","KINGSTON","Rockingham"
"NH1272060","VILLAGE AT GRANITE FIELDS","Y","NH","01","","","A","","CWS","","","GW","","P","39","1","1","1","1","1","State","GW","Y","N","N","27","Y","HAMPSTEAD AREA WATER CO","HANNAH LLOYD","","","","","","54 SAWYER AVE","","ATKINSON","03811","US","NH","","","","","KINGSTON","Rockingham"
"NH1272070","KINGS LANDING","Y","NH","01","","","A","","CWS","","","GW","","P","65","1","1","1","1","1","State","GW","Y","N","N","43","Y","HAMPSTEAD AREA WATER CO","HANNAH LLOYD","","","","","","54 SAWYER AVE","","ATKINSON","03811","US","NH","","","","","KINGSTON","Rockingham"
"NH1332050","PEU/THURSTON WOODS","Y","NH","01","","","A","","CWS","","","GW","","P","85","1","1","1","1","1","State","GW","Y","N","N","34","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","LEE","Strafford"
"NH1335030","GROWING PLACES","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","47","1","1","1","1","1","State","GW","Y","N","Y","2","Y","ADVANCED PUMP AND FILTER COMPANY INC","CHARLES CLEAVELAND","","","","","","10 CALEF HWY","","LEE","03861","US","NH","","","","","LEE","Strafford"
"NH1371010","PEU/LITCHFIELD","Y","NH","01","","","A","","CWS","","","GW","","P","6075","1","2","1","3","5","State","GWP","Y","N","N","2430","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","LITCHFIELD","Hillsborough"
"NH1391010","PEU/LONDONDERRY","Y","NH","01","","","A","","CWS","","","SW","","P","4883","1","2","1","3","5","State","SWP","Y","N","N","1371","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","LONDONDERRY","Rockingham"
"NH1392040","PEU/PINEHAVEN WATER TRUST","Y","NH","01","","","A","","CWS","","","GW","","P","88","1","1","1","1","1","State","GW","Y","N","N","35","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","LONDONDERRY","Rockingham"
"NH1392060","PEU/BROOK PARK ESTS","Y","NH","01","","","A","","CWS","","","SW","","P","865","1","1","1","2","3","State","SWP","Y","N","N","346","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","LONDONDERRY","Rockingham"
"NH1392180","CENTURY VILLAGE CONDOS","Y","NH","01","","","A","","CWS","","","GW","","P","875","1","1","1","2","3","State","GW","Y","N","N","350","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","LONDONDERRY","Rockingham"
"NH1392250","PEU/AVERY ESTATES","Y","NH","01","","","A","","CWS","","","GW","","P","380","1","1","1","1","2","State","GWP","Y","N","N","152","Y","PENNICHUCK WATER WORKS INC","MATTHEW DAY","","","","","","PO BOX 1947","","MERRIMACK","03054","US","NH","","","","","LONDONDERRY","Rockingham"
